11846	60001581	"Irwinton Bauxite District"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001581"	" CLY_K "	-83.17348	32.81186
12489	10083950	"High Point Area"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083950"	" FE "	-85.36665	34.87842
12498	10084484	"McKinney Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084484"	" MN "	-84.32491	34.85982
12499	10084486	"Cassandra Area"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084486"	" FE "	-85.40825	34.78072
12501	10084703	"Lumsden Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084703"	" AU "	-83.68459	34.70842
12503	10084765	"Bailey Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084765"	" AU "	-84.42492	34.10983
12613	10099406	"Unnamed Sand Deposit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10099406"	" SDG "	-82.63177	32.17208
12617	10100418	"State Line Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100418"	" FE "	-85.39995	34.00292
12618	10100465	"Muddy Creek Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100465"	" AU "	-83.9443	34.23343
12746	10118920	"Lone Star Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118920"	" SDG "	-84.44352	32.60347
12936	10144310	"Duke Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144310"	" MIC "	-84.22301	32.84406
12977	10150755	"Ramsay Buchanan Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10150755"	" MIC "	-83.22548	34.27933
13113	10167982	"Peeler Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10167982"	" CLY_K "	-83.02458	32.96096
13114	10168140	"New Holland Pit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168140"	" AL "	-85.04274	34.32233
13115	10168154	"J I Taylor Prospects"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168154"	" MIC "	-84.11491	33.13656
13116	10168333	"Irwin Mine No. 2"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168333"	" CLY_K "	-82.91847	33.02846
13117	10168379	"Huber Sand Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168379"	" SDG "	-83.55349	32.68657
13477	10215816	"Wacaster Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215816"	" MIC "	-84.50602	34.16843
13482	10216241	"Jefferson Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216241"	" CLY_K "	-83.36849	32.69437
13483	10216320	"Pauper Farm"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216320"	" FE "	-84.71493	34.30013
13485	10216394	"Fields Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216394"	" STN_C "	-83.9405	34.53732
13489	10216640	"Evans Clay Co Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216640"	" CLY "	-83.25428	32.73657
13605	10233226	"Unnamed Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10233226"	" AL "	-85.43135	34.96292
13664	10240646	"Strickland Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240646"	" MN "	-84.98603	34.17703
13665	10240657	"Huber Mine 6, Pit B"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240657"	" CLY_K "	-83.52019	32.76016
13669	10241147	"Bell and Little Bell"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241147"	" MN "	-84.73433	34.26373
13670	10241168	"Mine Number 6"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241168"	" STN_C "	-84.39822	34.46843
13671	10241244	"Unnamed Manganese Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241244"	" MN "	-84.76413	34.18483
13672	10241311	"W.M. Raburn Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241311"	" MN "	-85.06164	33.71734
13864	10265200	"Iron Hill Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265200"	" BA "	-84.70883	34.13183
13865	10265333	"Adams Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265333"	" SDG "	-84.56662	30.87582
13867	10265592	"Atlantic Steel/ Cartersville, Ga."	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265592"	" FE "	-84.05181	34.16763
14049	10288748	"J T Waters Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10288748"	" AL "	-85.09244	34.29593
14050	10288860	"Wilson Site"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10288860"	" SDG "	-84.58352	33.55845
14052	10289288	"Amsterdam Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289288"	" CLY "	-84.40302	30.74192
14055	10290121	"Bobo Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290121"	" MIC "	-82.93707	34.36153
14181	10305848	"York"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305848"	" AU "	-83.68459	34.70842
14182	10305979	"Dean"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305979"	" AU "	-83.8166	34.31123
14228	60000968	"Habersham County Occurrences"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000968"	" AU ZN PGE_PT "	-83.49989	34.75012
14630	10055276	"Clinchfield Quarry"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055276"	" FE "	-83.6471	32.41687
14858	10083736	"White Path"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083736"	" AU "	-84.41662	34.74182
14859	10083759	"Chester (Turner) Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083759"	" AU "	-84.36662	34.12373
15159	10118717	"Chambers Mine Pit I"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118717"	" CLY_K "	-82.93237	33.02736
15162	10119363	"Unnamed Manganese Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119363"	" MN "	-84.78413	34.18483
15165	10120137	"Barin Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10120137"	" STN_C "	-84.95103	32.58657
15304	10134990	"J. B. Kemp Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134990"	" AU "	-84.69323	33.97294
15315	10135769	"H Amason Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10135769"	" AS "	-85.00494	33.12516
15376	10144057	"Scott & Haley Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144057"	" MIC "	-82.99957	34.32513
15380	10144316	"Unnamed Manganese Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144316"	" MN "	-84.76183	34.17983
15563	10168050	"Stone Mountain Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168050"	" GRT "	-84.13711	33.80624
15701	10185255	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10185255"	" FE "	-85.29964	34.25013
15742	10191679	"Loomis Cut"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10191679"	" FE "	-85.04824	34.55592
15906	10215783	"Rhea Property Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215783"	" MN FE "	-84.75053	34.15513
16087	10240693	"Three-O-One Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240693"	" AU "	-84.52552	34.17123
16089	10241019	"Pickering Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241019"	" TLC "	-84.71683	34.72092
16299	10265784	"Unnamed Barium Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265784"	" BA "	-84.78273	34.19323
16482	10289499	"Unnamed Deposit"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289499"	" CLY_K AL "	-84.12681	32.22328
16486	10289984	"Gibraltar Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289984"	" CLY_K "	-83.10318	32.90376
16604	10305964	"Gordon"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305964"	" AU AG "	-84.04071	34.47872
16605	10305971	"Porter"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305971"	" AU PB "	-82.54986	33.61684
17298	10083771	"Blake's Mine Et Al."	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083771"	" FE "	-85.53745	34.70432
17434	10100506	"Wood Mine--Cedartown District"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100506"	" FE "	-85.26934	33.99044
17550	10118793	"Vaughn"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118793"	" MN "	-84.75913	34.23263
17551	10119040	"Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119040"	" CLY_K "	-83.38849	32.80156
17554	10119339	"Unnamed Manganese Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119339"	" MN "	-84.76273	34.18073
17740	10144105	"General Shale Georgia Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144105"	" CLY "	-85.31994	34.97931
